Timestamp,Apartment,Aurelia F204 - B Phase,Aurelia F204 - Bed1 AC,Aurelia F204 - Bed1 Lights and Plug,Aurelia F204 - Common Geyser,Aurelia F204 - Common Toilet,Aurelia F204 - ELV DB Power,Aurelia F204 - Fridge,Aurelia F204 - Kitchen,Aurelia F204 - Living AC,Aurelia F204 - Living Lights & Plug,Aurelia F204 - Master Bed Lights,Aurelia F204 - Master Bedroom AC,Aurelia F204 - Master Bedroom Geyser,Aurelia F204 - Master Toilet Lights,Aurelia F204 - Oven,Aurelia F204 - R Phase,Aurelia F204 - Washing Machine,Aurelia F204 - Y Phase
2025-05-03 13:30:00,Aurelia F204,0.011022500000000001,0.0,0.0,0.0,0.0,0.0,0.008674999999999999,0.0023925,0.06859166666666666,-8.333333333333333e-07,-8.333333333333333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.07749249999999999
2025-05-03 13:35:00,Aurelia F204,0.008890833333333334,0.0,0.0,0.0,0.0,0.0,0.008914166666666666,0.0,0.09370333333333333,0.0,-8.333333333333333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.10263333333333333
2025-05-03 13:40:00,Aurelia F204,0.008499166666666665,0.0,0.0,0.0,0.0,0.0,0.008517499999999999,0.0,0.10548333333333332,0.0,-8.333333333333333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.11442916666666668
2025-05-03 13:45:00,Aurelia F204,0.008313333333333332,0.0,0.0,0.0,0.0,0.0,0.008335833333333334,0.0,0.0,0.0,0.0024641666666666666,0.04408416666666666,0.0,0.0,0.0,0.04676416666666666,0.0,0.0012583333333333333
2025-05-03 13:50:00,Aurelia F204,0.008178333333333333,0.0,0.0,0.0,0.0,0.0,0.0081975,0.0,0.0,0.0,0.0029816666666666663,0.051922499999999996,0.0,0.0,0.0,0.05511916666666666,0.0,0.0009175
2025-05-03 13:55:00,Aurelia F204,0.008154999999999999,0.0,0.0,0.0,0.0,0.0,0.008181666666666667,0.0,0.0,0.0,0.002985,0.04925,0.0,0.0,0.0,0.052455833333333333,0.0,0.0009099999999999999
2025-05-03 14:00:00,Aurelia F204,0.008135,0.0,0.0,0.0,0.0,0.0,0.008159166666666665,0.0,0.0,0.0,0.002395833333333333,0.047612499999999995,0.0,0.0,0.0,0.05023416666666666,0.0,0.0009308333333333333
2025-05-03 14:05:00,Aurelia F204,0.008105000000000001,0.0,0.0,0.0,0.0,0.0,0.008135,0.0,0.0,0.0,0.0024316666666666666,0.04569416666666667,0.0,0.0,0.0,0.048343333333333335,0.0,0.000945
2025-05-03 14:10:00,Aurelia F204,0.007975,0.0,0.0,0.0,0.0,0.0,0.008001666666666666,0.0,0.0,0.0,0.002165833333333333,0.043978333333333335,0.0,0.0,0.0,0.0463525,0.0,0.0009575
2025-05-03 14:15:00,Aurelia F204,0.007945833333333333,0.0,0.0,0.0,0.0,0.0,0.007969166666666666,0.0,0.0,0.0,0.0018216666666666665,0.043978333333333335,0.0,0.0,0.0,0.046011666666666666,0.0,0.0009266666666666666
2025-05-03 14:20:00,Aurelia F204,0.008004166666666666,0.0,0.0,0.0,0.0,0.0,0.008029999999999999,0.0,0.0,0.0,0.0017816666666666664,0.0441975,0.0,0.0,0.0,0.04618666666666667,0.0,0.0009241666666666666
2025-05-03 14:25:00,Aurelia F204,0.008058333333333334,0.0,0.0,0.0,0.0,0.0,0.008078333333333333,0.0,0.0,0.0,0.0017458333333333332,0.043774999999999994,0.0,0.0,0.0,0.04572333333333333,0.0,0.0009091666666666666
2025-05-03 14:30:00,Aurelia F204,0.007892499999999998,0.0,0.0,0.0,0.0,0.0,0.007913333333333333,0.0,0.0,0.0,0.0016958333333333333,0.043819166666666666,0.0,0.0,0.0,0.04573583333333333,0.0,0.00095
2025-05-03 14:35:00,Aurelia F204,0.007820833333333332,0.0,0.0,0.0,0.0,0.0,0.007842499999999999,0.0,0.0,0.0,0.001665,0.04445333333333333,0.0,0.0,0.0,0.046329166666666664,0.0,0.0009333333333333332
2025-05-03 14:40:00,Aurelia F204,0.007866666666666668,0.0,0.0,0.0,0.0,0.0,0.007888333333333332,0.0,0.0,0.0,0.001588333333333333,0.043749166666666665,0.0,0.0,0.0,0.04553583333333333,0.0,0.0009508333333333333
2025-05-03 14:45:00,Aurelia F204,0.007956666666666667,0.0,0.0,0.0,0.0,0.0,0.007980000000000001,0.0,0.0,0.0,0.0014691666666666666,0.04407583333333333,0.0,0.0,0.0,0.045761666666666666,0.0,0.0009308333333333333
2025-05-03 14:50:00,Aurelia F204,0.007820833333333332,0.0,0.0,0.0,0.0,0.0,0.007842499999999999,0.0,0.0,0.0,0.0013991666666666664,0.044374166666666666,0.0,0.0,0.0,0.04598,0.0,0.0009483333333333334
2025-05-03 14:55:00,Aurelia F204,0.007904166666666665,0.0,0.0,0.0,0.0,0.0,0.007928333333333332,0.0,0.0,0.0,0.0015366666666666666,0.04398666666666667,0.0,0.0,0.0,0.04573,0.0,0.0009158333333333333
2025-05-03 15:00:00,Aurelia F204,0.007869166666666667,0.0,0.0,0.0,0.0,0.0,0.007895,0.0,0.0,0.0,0.0013074999999999999,0.0443925,0.0,0.0,0.0,0.0459125,0.0,0.0009491666666666667
2025-05-03 15:05:00,Aurelia F204,0.0077983333333333325,0.0,0.0,0.0,0.0,0.0,0.007810833333333333,0.0,0.0,0.0,0.0012716666666666666,0.043955,0.0,0.0,0.0,0.045435,0.0,0.0009550000000000001
2025-05-03 15:10:00,Aurelia F204,0.007690833333333334,0.0,0.0,0.0,0.0,0.0,0.0077075,0.0,0.0,0.0,0.0012374999999999999,0.043975,0.0,0.0,0.0,0.04541083333333333,0.0,0.0009175
2025-05-03 15:15:00,Aurelia F204,0.007630833333333332,0.0,0.0,0.0,0.0,0.0,0.007651666666666665,0.0,0.0,0.0,0.0012475000000000001,0.044004999999999996,0.0,0.0,0.0,0.045455833333333334,0.0,0.0009341666666666667
2025-05-03 15:20:00,Aurelia F204,0.007641666666666666,0.0,0.0,0.0,0.0,0.0,0.007667500000000001,0.0,0.0,0.0,0.0012283333333333332,0.04398416666666666,0.0,0.0,0.0,0.0454175,0.0,0.0009333333333333332
2025-05-03 15:25:00,Aurelia F204,0.007664166666666666,0.0,0.0,0.0,0.0,0.0,0.007683333333333334,0.0,0.0,0.0,0.00121,0.04379,0.0,0.0,0.0,0.04520333333333333,0.0,0.0009299999999999999
2025-05-03 15:30:00,Aurelia F204,0.007676666666666667,0.0,0.0,0.0,0.0,0.0,0.007699166666666667,0.0,0.0,0.0,0.0012108333333333333,0.04371666666666667,0.0,0.0,0.0,0.04513166666666667,0.0,0.0009099999999999999
2025-05-03 15:35:00,Aurelia F204,0.007592499999999999,0.0,0.0,0.0,0.0,0.0,0.007609166666666667,0.0,0.0,0.0,0.0011941666666666665,0.044041666666666666,0.0,0.0,0.0,0.04543916666666666,0.0,0.0009433333333333334
2025-05-03 15:40:00,Aurelia F204,0.007563333333333333,0.0,0.0,0.0,0.0,0.0,0.007586666666666667,0.0,0.0,0.0,0.001185,0.043851666666666664,0.0,0.0,0.0,0.04524249999999999,0.0,0.0009258333333333333
