Timestamp,Apartment,Marvella A1801 - Common Geyser,Marvella A1801 - Common Toilet Geyser,Marvella A1801 - Common Toilet Lights and Fans,Marvella A1801 - Fridge,Marvella A1801 - Living AC,Marvella A1801 - Living Fan1 and Lights,Marvella A1801 - Main Phase,Marvella A1801 - Master AC,Marvella A1801 - Master Bed Lights,Marvella A1801 - Master Bed Lights Fans Plug,Marvella A1801 - Master Bed Toilet Lights and Fans,Marvella A1801 - Master Geyser,Marvella A1801 - Master Toilet Lights and Fans,Marvella A1801 - Spare1,Marvella A1801 - Spare2,Marvella A1801 - Washing Machine
2025-07-26 17:30:00,Marvella A1801,0.0004208333333333333,0.0,0.0,0.0,0.0,0.004584166666666666,0.017569166666666667,0.0,0.0,0.0009583333333333333,0.0,0.0,0.0,0.0,0.0,0.0004566666666666667
2025-07-26 17:35:00,Marvella A1801,0.0006483333333333333,0.0,0.0,0.0,0.0,0.004564166666666667,0.011780833333333334,0.0,0.0,0.0009633333333333334,0.0,0.0032441666666666665,0.0,0.0,0.0,0.0004591666666666666
2025-07-26 17:40:00,Marvella A1801,0.0004308333333333333,0.0,0.0,0.0,0.0,0.0045783333333333336,0.018978333333333333,0.0,0.0,0.0073525,0.0,0.005545833333333332,0.0,0.0,0.0,0.0005516666666666667
2025-07-26 17:45:00,Marvella A1801,0.0107725,0.0,0.0,0.0,0.0,0.00449,0.021647499999999997,0.0,0.0,0.0,0.0,0.005451666666666666,0.0,0.0,0.0,0.00046249999999999997
2025-07-26 17:50:00,Marvella A1801,0.010650833333333333,0.0,0.0,0.0,0.0,0.004464166666666667,0.029424166666666664,0.0,0.0017591666666666665,0.006206666666666667,0.0,0.005331666666666666,0.0,0.0,0.0,0.00045
2025-07-26 17:55:00,Marvella A1801,0.010624166666666665,0.0,0.0,0.0,0.0,0.0066708333333333324,0.02737083333333333,0.0,0.001753333333333333,0.0,0.0,0.005217499999999999,0.0023316666666666663,0.0,0.0,0.0004575
2025-07-26 18:00:00,Marvella A1801,0.009933333333333334,0.0,0.0,0.0,0.0,0.006640000000000001,0.02448083333333333,0.0,0.0017416666666666665,0.0,0.0,0.00514,0.0,0.0,0.0,0.0004575
2025-07-26 18:05:00,Marvella A1801,0.009783333333333333,0.0,0.0,0.0,0.0,0.0066233333333333335,0.024292499999999998,0.0,0.001745,0.0,0.0,0.0052008333333333325,0.0,0.0,0.0,0.0004683333333333333
2025-07-26 18:10:00,Marvella A1801,0.009879166666666666,0.0,0.0,0.0,0.0,0.006612499999999999,0.024276666666666665,0.0,0.0017425,0.0,0.0,0.004995833333333334,0.0,0.0,0.0,0.0004716666666666667
2025-07-26 18:15:00,Marvella A1801,0.009863333333333333,0.0,0.0,0.0,0.0,0.006646666666666666,0.024577500000000002,0.0,0.0017416666666666665,0.0,0.0,0.004919166666666666,0.0,0.0,0.0,0.00046499999999999997
