Timestamp,Apartment,Adriana N1204 - B Phase,Adriana N1204 - Bedroom AC,Adriana N1204 - Bedroom Lights and Fans,Adriana N1204 - Common Toilet Geyser,Adriana N1204 - Common Toilet Lights and Fans,Adriana N1204 - Dining Lights and Fans,Adriana N1204 - ELV DB Power Point,Adriana N1204 - Kitchen Fridge Power,Adriana N1204 - Kitchen Lights Fabs,Adriana N1204 - Kitchen Oven Power,Adriana N1204 - Living AC Point,Adriana N1204 - Master Bed AC,Adriana N1204 - Master Bed Geyser,Adriana N1204 - Master Bed Lights and Fans,Adriana N1204 - Master Toilet Lights and Fans,Adriana N1204 - R Phase,Adriana N1204 - Washing Machine,Adriana N1204 - Y Phase
2025-08-30 16:45:00,Adriana N1204,0.0081625,0.0,0.0,0.0,0.0,0.0018249999999999998,0.00043,0.006554166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069725,0.0,0.0006266666666666666
2025-08-30 16:50:00,Adriana N1204,0.008154999999999999,0.0,0.0,0.0,0.0,0.0017966666666666665,0.00042583333333333335,0.006370833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068225,0.0,0.0006158333333333333
2025-08-30 16:55:00,Adriana N1204,0.008180833333333332,0.0,0.0,0.0,0.0,0.0018,0.00040583333333333335,0.006369166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006810833333333333,0.0,0.0006283333333333333
2025-08-30 17:00:00,Adriana N1204,0.008302499999999999,0.0,0.0,0.0,0.0,0.0018241666666666666,0.0004133333333333333,0.006231666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006614999999999999,0.0,0.0006299999999999999
2025-08-30 17:05:00,Adriana N1204,0.006494166666666666,0.0,0.0,0.0,0.0,0.0,0.0004075,0.006046666666666667,0.0,0.0,0.0,0.0,0.0,0.0014366666666666666,0.0,0.006465,0.0,0.002011666666666667
2025-08-30 17:10:00,Adriana N1204,0.00654,0.0,0.0,0.0,0.0,8.333333333333333e-07,0.00041500000000000006,0.006014166666666666,0.0,0.0,0.0,0.0,0.0,0.0013991666666666664,0.0,0.006425833333333333,0.0,0.0019941666666666667
2025-08-30 17:15:00,Adriana N1204,0.006561666666666665,0.0,0.0,0.0,0.0,0.0,0.00042916666666666667,-3.583333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0014083333333333333,0.0,0.00026416666666666667,0.0,0.0020175
2025-08-30 17:20:00,Adriana N1204,0.0065375,0.0,0.0,0.0,0.0,0.0,0.0004083333333333333,-4.5833333333333334e-05,0.0,0.0,0.0,0.0,0.0,0.0014008333333333331,0.0,0.000265,0.0,0.001989166666666667
2025-08-30 17:25:00,Adriana N1204,0.006514166666666666,0.0,0.0,0.0,0.0,0.0,0.0004183333333333333,-2.3333333333333336e-05,0.0,0.0,0.0,0.0,0.0,0.0013858333333333333,0.0,0.0002483333333333333,0.0,0.0019866666666666665
2025-08-30 17:30:00,Adriana N1204,0.006518333333333333,0.0,0.0,0.0,0.0,0.0,0.0004158333333333333,-2.9999999999999997e-05,0.0,0.0,0.0,0.0,0.0,0.0013916666666666667,0.0,0.00025416666666666665,0.0,0.001995833333333333
