Timestamp,Apartment,Urbano J1601 - B Phase,Urbano J1601 - Bed AC,Urbano J1601 - Bed Geyser,Urbano J1601 - Bedroom Lights Plug,Urbano J1601 - Bedroom and Toilet Lights and Fans,Urbano J1601 - Dining Passage Garden Lights,Urbano J1601 - Fridge,Urbano J1601 - Living Dining AC,Urbano J1601 - Living Dining Lights and Fans,Urbano J1601 - Master AC,Urbano J1601 - Master Bed Lights and Fans,Urbano J1601 - Master Bed Toilet Lights and Fans,Urbano J1601 - Master Geyser,Urbano J1601 - Oven,Urbano J1601 - R Phase,Urbano J1601 - Spare,Urbano J1601 - Washing Machine
2025-07-26 13:55:00,Urbano J1601,0.0,0.0,0.00547,0.0008466666666666667,-0.0001725,0.014596666666666666,0.0,0.0,0.0,0.00034333333333333335,0.0,0.0,0.0,-0.00024083333333333335,0.022754999999999997,0.0,0.0009474999999999999
2025-07-26 14:00:00,Urbano J1601,0.0,0.0,0.005354166666666666,0.0008349999999999999,-0.00017166666666666667,0.014585,0.0,0.0,0.0,0.0003125,0.0,0.0,0.0,-0.00022833333333333334,0.022439999999999998,0.0,0.0009458333333333334
2025-07-26 14:05:00,Urbano J1601,0.0,0.0,0.005250833333333332,0.0008541666666666666,-0.00015833333333333332,0.014244999999999999,0.0,0.0,0.0,0.0003175,0.0,0.0,0.0,-0.00021833333333333332,0.022122500000000003,0.0,0.0009458333333333334
2025-07-26 14:10:00,Urbano J1601,0.0,0.0,0.0048425,0.0,-0.00016083333333333333,0.01406,0.0,0.0,0.0,0.0003291666666666667,0.0,0.0,0.0,-0.00022749999999999997,0.021863333333333332,0.0,0.0009483333333333334
2025-07-26 14:15:00,Urbano J1601,0.0,0.0,0.00486,0.0,-0.00016083333333333333,0.014065833333333331,0.0,0.0,0.0,0.0003966666666666666,0.0,0.0,0.0,-0.00023916666666666666,0.020550833333333334,0.0,0.0009458333333333334
2025-07-26 14:20:00,Urbano J1601,0.0,0.0,0.004824166666666667,0.0,-0.0001383333333333333,0.013729166666666666,0.0,0.0,0.0,0.00033749999999999996,0.0,0.0,0.0,-0.0002333333333333333,0.020259166666666665,0.0,0.0009425
2025-07-26 14:25:00,Urbano J1601,0.0,0.0,0.0048583333333333326,0.0,-0.00013749999999999998,0.013483333333333335,0.0,0.0,0.0,0.0003941666666666667,0.0,0.0,0.0,-0.000235,0.019965833333333332,0.0,0.00094
2025-07-26 14:30:00,Urbano J1601,0.0,0.0,0.004787499999999999,0.0,-0.00011499999999999999,0.013466666666666665,0.0,0.0,0.0,0.0003175,0.0,0.0,0.0,-0.00020916666666666664,0.019834166666666663,0.0,0.0009425
2025-07-26 14:35:00,Urbano J1601,0.0,0.0,0.004794166666666666,0.0,-0.00014416666666666666,0.013354999999999999,0.0,0.0,0.0,0.0003175,0.0,0.0,0.0,-0.00023083333333333332,0.019872499999999998,0.0,0.0009324999999999998
2025-07-26 14:40:00,Urbano J1601,0.0,0.0,0.004741666666666667,0.0,-0.00016416666666666665,0.013255833333333331,0.0,0.0,0.0,0.0003233333333333333,0.0,0.0,0.0,-0.00022916666666666666,0.01968666666666667,0.0,2.9999999999999997e-05
2025-07-26 14:45:00,Urbano J1601,0.0,0.0,0.0047666666666666664,0.0,-0.00014,0.013175833333333333,0.0,0.0,0.0,0.0003308333333333333,0.0,0.0,0.0,-0.00022166666666666667,0.018756666666666668,0.0,2.75e-05
2025-07-26 14:50:00,Urbano J1601,0.0,0.0,0.004753333333333333,0.0,-0.00013666666666666666,0.013169166666666666,0.0,0.0,0.0,0.0003291666666666667,0.0,0.0,0.0,-0.00022749999999999997,0.01878,0.0,2.9166666666666663e-05
2025-07-26 14:55:00,Urbano J1601,0.0,0.0,0.004783333333333333,0.0,-0.000155,0.0,0.0,0.0,0.0,0.0003183333333333333,0.0,0.0,0.0,-0.00022916666666666666,0.005476666666666666,0.0,3.083333333333333e-05
2025-07-26 15:00:00,Urbano J1601,0.0,0.0,0.004781666666666667,0.0,-0.00012583333333333332,0.0,0.0,0.0,0.0,0.0003491666666666667,0.0,0.0,0.0,-0.00020666666666666666,0.0054108333333333335,0.0,2.6666666666666667e-05
2025-07-26 15:05:00,Urbano J1601,0.0,0.0,0.004545833333333332,0.0,0.0010816666666666665,0.0,0.0,0.0,-1.6666666666666667e-06,0.00032999999999999994,0.0,0.0,0.0,-0.00022833333333333334,0.0054975,0.0,4.0833333333333334e-05
2025-07-26 15:10:00,Urbano J1601,0.0,0.0,0.0047325,0.0,-0.00013666666666666666,0.0,0.0,0.0,0.0,0.0003441666666666666,0.0,0.0013525,0.0,-0.0002158333333333333,0.006439166666666666,0.0,1.4999999999999999e-05
2025-07-26 15:15:00,Urbano J1601,0.0,0.0,0.004776666666666666,0.0,0.0006491666666666667,0.0,0.0,0.0,0.0,0.00037916666666666665,0.0,0.0013575,0.0,-0.0002225,0.006864166666666667,0.0,2.9999999999999997e-05
2025-07-26 15:20:00,Urbano J1601,0.0,0.0,0.004804999999999999,0.0,-0.00011499999999999999,0.0,0.0,0.0,0.0,0.0003341666666666666,0.0,0.0012141666666666666,0.0,-0.00023666666666666663,0.009919166666666666,0.0,2.3333333333333336e-05
2025-07-26 15:25:00,Urbano J1601,0.0,0.0,0.004799166666666666,0.0,-0.00010333333333333333,0.0,0.0,0.0,0.0,0.0003233333333333333,0.0,0.0011566666666666667,0.0,-0.0002225,0.006708333333333333,0.0,2.0833333333333333e-05
2025-07-26 15:30:00,Urbano J1601,0.0,0.0,0.004834166666666666,0.0008499999999999998,-0.00012583333333333332,0.014153333333333332,0.0,0.0,0.0,0.00033916666666666665,0.0,0.0011275,0.0,-0.000215,0.0209,0.0,1.9166666666666664e-05
2025-07-26 15:35:00,Urbano J1601,0.0,0.0,0.004884166666666666,0.0008883333333333333,-0.00010166666666666665,0.013938333333333332,0.0,0.0,0.0,0.0003291666666666667,0.0,0.0011133333333333334,0.0,-0.0001933333333333333,0.02161333333333333,0.0,2.0833333333333333e-05
2025-07-26 15:40:00,Urbano J1601,0.0,0.0,0.004735833333333333,0.0008541666666666666,-0.00010666666666666667,0.0138125,0.0,0.0,0.0,0.00034333333333333335,0.0,0.0011149999999999999,0.0,-0.00020666666666666666,0.021535,0.0,9.999999999999999e-06
2025-07-26 15:45:00,Urbano J1601,0.0,0.0,0.0048025,0.0008375,-7.833333333333333e-05,0.013569166666666667,0.0,0.0,0.0,0.00033916666666666665,0.0,0.0011141666666666665,0.0,-0.00020916666666666664,0.021186666666666666,0.0,2.2499999999999998e-05
2025-07-26 15:50:00,Urbano J1601,0.0,0.0,0.0048383333333333325,0.0008349999999999999,-8.249999999999999e-05,0.013409999999999998,0.0,0.0,0.0,0.00041999999999999996,0.0,0.0056099999999999995,0.0,-0.0002033333333333333,0.025673333333333333,0.0,2.2499999999999998e-05
2025-07-26 15:55:00,Urbano J1601,0.0,0.0,0.004751666666666667,0.0008566666666666666,-7.083333333333332e-05,0.013280833333333334,0.0,0.0,0.0,0.00033749999999999996,0.0,0.005579999999999999,0.0,-0.00020999999999999998,0.0254875,0.0,1.2499999999999999e-05
2025-07-26 16:00:00,Urbano J1601,0.0,0.0,0.0047475,0.0008591666666666666,-6.500000000000001e-05,0.0,0.0,0.0,0.0,0.00034666666666666667,0.0,0.0055341666666666655,0.0,-0.00020250000000000002,0.012094166666666666,0.0,1.1666666666666668e-05
2025-07-26 16:05:00,Urbano J1601,0.0,0.0,0.0048,0.000855,-7.916666666666666e-05,0.0,0.0,0.0,0.0,0.00037166666666666663,0.0,0.0054775,0.0,-0.0001975,0.012004166666666666,0.0,6.666666666666667e-06
2025-07-26 16:10:00,Urbano J1601,0.0,0.005968333333333333,0.006443333333333332,0.0008499999999999998,-3.083333333333333e-05,0.0,0.0,0.0,0.0,0.00033583333333333333,0.0,0.005470833333333334,0.0,-0.00019999999999999998,0.011963333333333333,0.0,1.2499999999999999e-05
2025-07-26 16:15:00,Urbano J1601,0.0,0.005834999999999999,0.0064891666666666665,0.000855,-4.666666666666667e-05,0.0,0.0,0.0,0.0,0.0003341666666666666,0.0,0.0054575,0.0,-0.00018916666666666664,0.019468333333333334,0.0,1.0833333333333334e-05
2025-07-26 16:20:00,Urbano J1601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003508333333333333,0.0,0.005488333333333333,0.0,-0.00018999999999999998,0.019421666666666667,0.0,0.0
2025-07-26 16:25:00,Urbano J1601,0.0,0.011544999999999998,0.012785833333333333,0.0017083333333333332,-5.916666666666666e-05,0.0,0.0,0.0,0.0,0.0003458333333333333,0.0,0.0054399999999999995,0.0,-0.00019999999999999998,0.019428333333333332,0.0,5e-06
2025-07-26 16:30:00,Urbano J1601,0.0,0.005755833333333332,0.006405833333333334,0.00086,-1.1666666666666668e-05,0.013993333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020250000000000002,0.03334916666666666,0.0,0.0
2025-07-26 16:35:00,Urbano J1601,0.0,0.00575,0.006416666666666666,0.0008541666666666666,-6.666666666666667e-06,0.013879999999999998,0.0,0.0,0.0,0.00034666666666666667,0.0,0.0054175000000000004,0.0,-0.00018166666666666667,0.033265833333333335,0.0,1.6666666666666667e-06
2025-07-26 16:40:00,Urbano J1601,0.0,0.0057416666666666675,0.0064308333333333335,0.0008583333333333333,-7.499999999999999e-06,0.013626666666666667,0.0,0.0,0.0,0.00035916666666666665,0.0,0.0054133333333333325,0.0,-0.00018333333333333334,0.03299833333333334,0.0,8.333333333333333e-07
2025-07-26 16:45:00,Urbano J1601,0.0,0.0,0.004768333333333333,0.0008499999999999998,-6.666666666666667e-06,0.013350833333333334,0.0,0.0,0.0,0.0003566666666666667,0.0,0.005425833333333333,0.0,-0.00016999999999999999,0.026798333333333334,0.0,9.999999999999999e-06
2025-07-26 16:50:00,Urbano J1601,0.0,0.0,0.004748333333333333,0.0008491666666666666,-7.499999999999999e-06,0.013234166666666667,0.0,0.0,0.0,0.00035916666666666665,0.0,0.005385,0.0,-0.00018083333333333333,0.02512083333333333,0.0,6.666666666666667e-06
2025-07-26 16:55:00,Urbano J1601,0.0,0.0,0.004804166666666667,0.000865,-1.583333333333333e-05,0.0,0.0,0.0,0.0,0.0003383333333333333,0.0,0.005404166666666666,0.0,-0.00017833333333333335,0.011784999999999999,0.0,9.999999999999999e-06
2025-07-26 17:00:00,Urbano J1601,0.0,0.0,0.004865833333333333,0.000855,-1.3333333333333333e-05,0.0,0.0,0.0,0.0,0.00033583333333333333,0.0,0.0054575,0.0,-0.00017416666666666663,0.011847499999999999,0.0,0.0009441666666666666
2025-07-26 17:05:00,Urbano J1601,0.0,0.0,0.004800833333333333,0.0008616666666666666,-2.6666666666666667e-05,0.0,0.0,0.0,0.0,0.00037416666666666664,0.0,0.005440833333333334,0.0,-0.00017166666666666667,0.012696666666666667,0.0,0.0009358333333333333
2025-07-26 17:10:00,Urbano J1601,0.0,0.0,0.004805833333333333,0.0008608333333333334,-5.833333333333334e-06,0.0,0.0,0.0,0.0,0.00033916666666666665,0.0,0.00543,0.0,-0.00015999999999999999,0.012641666666666666,0.0,0.0009383333333333332
2025-07-26 17:15:00,Urbano J1601,0.0,0.0,0.004749166666666666,0.0008508333333333333,-1.3333333333333333e-05,0.0,0.0,0.0,0.0,0.00035250000000000006,0.0,0.005373333333333333,0.0,-0.00016666666666666666,0.012695,0.0,0.0009291666666666667
2025-07-26 17:20:00,Urbano J1601,0.0,0.0,0.004788333333333333,0.0008666666666666667,-3.3333333333333333e-06,0.0,0.0,0.0,-4.166666666666667e-06,0.00034333333333333335,0.0,0.005406666666666666,0.0,-0.0001725,0.012709166666666665,0.0,0.0009391666666666666
2025-07-26 17:25:00,Urbano J1601,0.0,0.0,0.004795,0.0008525000000000001,-1.2499999999999999e-05,0.014318333333333332,0.0,0.0,0.0,0.00033749999999999996,0.0,0.005415,0.0,-0.00019583333333333334,0.026979166666666665,0.0,0.0009341666666666667
2025-07-26 17:30:00,Urbano J1601,0.0,0.0,0.004754166666666666,0.0008566666666666666,-7.499999999999999e-06,0.015023333333333333,0.0,0.0,0.0,0.00033749999999999996,0.0,0.00545,0.0,-0.00018333333333333334,0.027761666666666664,0.0,0.0009333333333333332
2025-07-26 17:35:00,Urbano J1601,0.0,0.0,0.0047975,0.0008533333333333333,-3.3333333333333333e-06,0.0150125,0.0,0.0,-1.6666666666666667e-06,0.0003441666666666666,0.0,0.005464166666666666,0.0,-0.00017999999999999998,0.027804166666666665,0.0,0.0009341666666666667
2025-07-26 17:40:00,Urbano J1601,0.0,0.0,0.004843333333333333,0.0008558333333333332,-3.3333333333333333e-06,0.014987499999999999,0.0,0.0,0.0,0.00033583333333333333,0.0,0.005452500000000001,0.0,-0.00018916666666666664,0.027804166666666665,0.0,0.0009383333333333332
2025-07-26 17:45:00,Urbano J1601,0.0,0.0,0.004821666666666666,0.0008591666666666666,0.0,0.014876666666666667,0.0,0.0,0.0,0.00033916666666666665,0.0,0.0054399999999999995,0.0,-0.00013666666666666666,0.027579166666666665,0.0,0.0009350000000000001
2025-07-26 17:50:00,Urbano J1601,0.0,0.0,0.0048066666666666666,0.0008483333333333333,0.0,0.014909999999999998,0.0,0.0,0.0,0.0003291666666666667,0.0,0.0054075,0.0,-0.00015749999999999998,0.0278575,0.0,0.0009299999999999999
2025-07-26 17:55:00,Urbano J1601,0.0,0.0,0.0048224999999999995,0.0008483333333333333,-8.333333333333333e-07,0.0,0.0,0.0,0.0,0.00033499999999999996,0.0,0.005420833333333332,0.0,-0.00018083333333333333,0.02374916666666667,0.0,0.0009308333333333333
2025-07-26 18:00:00,Urbano J1601,0.0,0.0,0.0064333333333333334,0.0008499999999999998,-1.6666666666666667e-06,0.0,0.0,0.0,0.0,0.00043499999999999995,0.0,0.0005866666666666667,0.0,-0.0001983333333333333,0.013823333333333332,0.0,3.3333333333333333e-06
2025-07-26 18:05:00,Urbano J1601,0.0,0.0,0.00457,0.0008525000000000001,0.0,0.0,0.0,0.0,-8.333333333333333e-07,0.0003341666666666666,0.0,0.0009350000000000001,0.0,-0.0001933333333333333,0.007256666666666666,0.0,5.833333333333334e-06
2025-07-26 18:10:00,Urbano J1601,0.0,0.0,0.0045158333333333335,0.0008391666666666667,0.0,0.0,0.0,0.0,0.0,0.00034333333333333335,0.0,0.0009208333333333334,0.0,-0.00017166666666666667,0.007230833333333333,0.0,8.333333333333333e-07
2025-07-26 18:15:00,Urbano J1601,0.0,0.0,0.004505,0.0008558333333333332,0.0,0.0170675,0.0,0.0,0.0,0.0003875,0.0,0.0030991666666666663,0.0,-0.00016499999999999997,0.02404416666666666,0.0,3.3333333333333333e-06
2025-07-26 18:20:00,Urbano J1601,0.0,0.0,0.004499166666666667,0.0008525000000000001,-8.333333333333333e-07,0.01655,0.0,0.0,0.0,0.00040333333333333334,0.0,0.003445,0.0,-0.00017416666666666663,0.0255525,0.0,5.833333333333334e-06
2025-07-26 18:25:00,Urbano J1601,0.0,0.0,0.004494999999999999,0.0008533333333333333,-8.333333333333333e-07,0.0157975,0.0,0.0,0.0,0.00035916666666666665,0.0,0.0031533333333333335,0.0,-0.00019499999999999997,0.025589999999999995,0.0,8.333333333333333e-07
2025-07-26 18:30:00,Urbano J1601,0.0,0.0,0.0044975,0.0008408333333333333,0.0006824999999999998,0.015138333333333332,0.0,0.0,0.0,0.000375,0.0,0.0031199999999999995,0.0,-0.00017583333333333332,0.024491666666666665,0.0,1.6666666666666667e-05
2025-07-26 18:35:00,Urbano J1601,0.0,0.0,0.0045225,0.00086,0.0,0.014748333333333332,0.0,0.0,0.0,0.00033583333333333333,0.0,0.0025216666666666664,0.0,-0.00018583333333333331,0.024291666666666663,0.0,0.0009266666666666666
2025-07-26 18:40:00,Urbano J1601,0.0,0.0029766666666666665,0.004521666666666667,0.0008391666666666667,-1.6666666666666667e-06,0.014399166666666666,0.0,0.0,0.0,0.0003383333333333333,0.0,0.0025416666666666665,0.0,-0.0001933333333333333,0.023170833333333335,0.0,0.0009358333333333333
2025-07-26 18:45:00,Urbano J1601,0.0,0.0029249999999999996,0.004556666666666666,0.0008449999999999999,-8.333333333333333e-07,0.014174166666666667,0.0,0.0,0.0,0.00035583333333333327,0.0,0.0025141666666666667,0.0,-0.0001525,0.026741666666666664,0.0,0.0009266666666666666
2025-07-26 18:50:00,Urbano J1601,0.0,0.0028833333333333332,0.004536666666666666,0.0008491666666666666,0.0,0.013998333333333331,0.0,0.0,0.0,0.00033499999999999996,0.0,0.0031425,0.0,-0.00014916666666666667,0.026539999999999998,0.0,0.0009358333333333333
2025-07-26 18:55:00,Urbano J1601,0.0,0.0028791666666666666,0.0042008333333333325,0.0008641666666666665,-1.6666666666666667e-06,0.0139925,0.0,0.0,0.0,0.0003441666666666666,0.0,0.0031916666666666664,0.0,-0.00017416666666666663,0.02673083333333333,0.0,0.0009333333333333332
2025-07-26 19:00:00,Urbano J1601,0.0,0.0028708333333333337,0.004186666666666667,0.002985,0.0,0.013798333333333334,0.0,0.0,0.0,0.0003441666666666666,0.0,0.00309,0.0,-0.00018916666666666664,0.028971666666666666,0.0,0.0009266666666666666
2025-07-26 19:05:00,Urbano J1601,0.0,0.0028650000000000004,0.004329166666666667,0.0036799999999999997,0.0,0.013785833333333332,0.0,0.0,0.0,0.00034083333333333334,0.0,0.003138333333333333,0.0,-0.00016833333333333332,0.028968333333333332,0.0,0.0009233333333333333
2025-07-26 19:10:00,Urbano J1601,0.0,0.008228333333333332,0.004458333333333333,0.003663333333333333,0.0,0.013640833333333333,0.0,0.0,0.0,0.0003458333333333333,0.0,0.003545833333333333,0.0,-0.00016916666666666664,0.03420416666666667,0.0,0.0009124999999999999
2025-07-26 19:15:00,Urbano J1601,0.0,0.008718333333333333,0.0052274999999999995,0.003639166666666667,0.0,0.0135275,0.0,0.0,0.0,0.0003416666666666666,0.0,0.0031566666666666666,0.0,-0.00017166666666666667,0.034597499999999996,0.0,0.0009158333333333333
2025-07-26 19:20:00,Urbano J1601,0.0,0.008199166666666667,0.0062575,0.003625833333333333,0.0011108333333333332,0.013425833333333333,0.0,0.0,0.0,0.00033499999999999996,0.0,0.0034333333333333334,0.0,-0.00016083333333333333,0.036407499999999995,0.0,0.010554166666666667
2025-07-26 19:25:00,Urbano J1601,0.0,0.008905833333333333,0.006237499999999999,0.0036308333333333336,0.0,0.013329166666666666,0.0,0.0,0.0,0.0003291666666666667,0.0,0.0030574999999999995,0.0,-0.0001408333333333333,0.045875,0.0,0.008022499999999998
2025-07-26 19:30:00,Urbano J1601,0.0,0.009105,0.006259166666666666,0.003639166666666667,0.0,0.013260833333333333,0.0,0.0,0.0,0.0003341666666666666,0.0,0.007994999999999999,0.0,-0.00014833333333333332,0.03714749999999999,0.0,0.0009266666666666666
2025-07-26 19:35:00,Urbano J1601,0.0,0.006449166666666666,0.006112499999999999,0.0036525,0.0,0.01331083333333333,0.0,0.0,0.0,0.0003475,0.0,0.008250833333333332,0.0,-0.0001708333333333333,0.04181,0.0,0.0009083333333333334
2025-07-26 19:40:00,Urbano J1601,0.0,0.006450833333333333,0.0062425,0.0036333333333333335,0.0,0.013238333333333333,0.0,0.0,0.0,0.00034083333333333334,0.0,0.0082075,0.0,-0.00012666666666666664,0.039973333333333326,0.0,0.0009291666666666667
2025-07-26 19:45:00,Urbano J1601,0.0,0.009046666666666666,0.006293333333333333,0.003623333333333333,0.0,0.013210000000000001,0.0,0.0,0.0,0.0003416666666666666,0.0,0.00766,0.0,-0.00016999999999999999,0.0418625,0.0,0.007924166666666666
2025-07-26 19:50:00,Urbano J1601,0.0,0.009515833333333333,0.0061600000000000005,0.00363,0.0,0.0,0.0,0.0,0.0,0.00034083333333333334,0.0,0.007675833333333333,0.0,-0.00017666666666666666,0.035421666666666664,0.0,0.007809999999999999
2025-07-26 19:55:00,Urbano J1601,0.0,0.009508333333333332,0.006293333333333333,0.003625,0.0,0.0,0.0,0.0,0.0,0.0003458333333333333,0.0,0.006693333333333332,0.0,-0.00012666666666666664,0.03417749999999999,0.0,0.0077125
2025-07-26 20:00:00,Urbano J1601,0.0,0.009214166666666666,0.006309166666666666,0.003625833333333333,0.0,0.0,0.0,0.0,0.0,0.00033749999999999996,0.0,0.006716666666666666,0.0,-0.0001325,0.03457,0.0,0.007765
2025-07-26 20:05:00,Urbano J1601,0.0,0.008199999999999999,0.00622,0.0036158333333333333,0.0,0.0,0.0,0.0,0.0,0.00035166666666666663,0.0,0.0067399999999999995,0.0,-0.00012916666666666664,0.034004999999999994,0.0,0.0009225
2025-07-26 20:10:00,Urbano J1601,0.0,0.008426666666666666,0.0037891666666666664,0.0038191666666666665,0.0,0.0,0.0,0.0,0.0,0.0003458333333333333,0.0,0.006754166666666666,0.0,-0.0001708333333333333,0.026646666666666666,0.0,0.0009241666666666666
2025-07-26 20:15:00,Urbano J1601,0.0,0.00841,0.0038308333333333332,0.0038125,0.0,0.0,0.0,0.0,0.0,0.00032999999999999994,0.0,0.006706666666666667,0.0,-0.0001725,0.024149166666666666,0.0,0.0009208333333333334
2025-07-26 20:20:00,Urbano J1601,0.0,0.008656666666666667,0.00378,0.003795833333333333,0.0,0.0,0.0,0.0,0.0,0.0003491666666666667,0.0,0.0066925,0.0,-0.00016333333333333334,0.02424083333333333,0.0,0.0009124999999999999
2025-07-26 20:25:00,Urbano J1601,0.0,0.007475,0.004338333333333333,0.0037833333333333334,0.0,0.014018333333333332,0.0,0.0,0.0,0.0003308333333333333,0.0,0.007620833333333334,0.0,-0.00016333333333333334,0.0376575,0.0,0.0009225
2025-07-26 20:30:00,Urbano J1601,0.0,0.008033333333333333,0.006373333333333333,0.0037883333333333332,0.0,0.0139475,0.0,0.0,0.0,0.0003533333333333333,0.0,0.007604166666666666,0.0,-0.00016583333333333334,0.04151166666666666,0.0,0.0009233333333333333
2025-07-26 20:35:00,Urbano J1601,0.0,0.005631666666666666,0.006391666666666667,0.0037749999999999993,0.0,0.013682499999999998,0.0,0.0,0.0,0.0003383333333333333,0.0,0.0076075,0.0,-0.0001725,0.038961666666666665,0.0,0.0009208333333333334
2025-07-26 20:40:00,Urbano J1601,0.0,0.005568333333333332,0.006291666666666666,0.003778333333333333,0.0,0.013503333333333332,0.0,0.0,0.0,0.00041,0.0,0.007228333333333332,0.0,-0.00017749999999999998,0.0384625,0.0,0.0009299999999999999
